game_date,pts,team1-1-power-forward,team1-1-point-guard,team1-1-shooting-guard,team1-1-small-forward,team1-1-center,team1-1-power-forward-exp,team1-1-point-guard-exp,team1-1-shooting-guard-exp,team1-1-small-forward-exp,team1-1-center-exp,team1-2-power-forward,team1-2-point-guard,team1-2-shooting-guard,team1-2-small-forward,team1-2-center,team1-2-power-forward-exp,team1-2-point-guard-exp,team1-2-shooting-guard-exp,team1-2-small-forward-exp,team1-2-center-exp,team2-1-power-forward,team2-1-point-guard,team2-1-shooting-guard,team2-1-small-forward,team2-1-center,team2-1-power-forward-exp,team2-1-point-guard-exp,team2-1-shooting-guard-exp,team2-1-small-forward-exp,team2-1-center-exp,team2-2-power-forward,team2-2-point-guard,team2-2-shooting-guard,team2-2-small-forward,team2-2-center,team2-2-power-forward-exp,team2-2-point-guard-exp,team2-2-shooting-guard-exp,team2-2-small-forward-exp,team2-2-center-exp,team2,team1
2004,73,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,MIA,IND
2004,81,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,NJN,DET
2004,75,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,DET,NJN
2004,87,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,SAC,MIN
2004,104,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,MIN,SAC
2004,83,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,IND,MIA
2004,94,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,MIA,IND
2004,88,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,SAS,LAL
2004,76,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,LAL,SAS
2004,74,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,MIN,SAC
2004,86,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,SAC,MIN
2004,120,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,NJN,DET
2004,127,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,DET,NJN
2004,74,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,SAS,LAL
2004,73,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,LAL,SAS
2004,100,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,IND,MIA
2004,88,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,MIA,IND
2004,81,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,SAC,MIN
2004,87,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,MIN,SAC
2004,79,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,NJN,DET
2004,94,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,DET,NJN
2004,90,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,LAL,SAS
2004,98,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,SAS,LAL
2004,94,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,IND,MIA
2004,87,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,MIA,IND
2004,113,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,MIN,SAC
2004,114,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,SAC,MIN
2004,82,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,DET,NJN
2004,64,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,NJN,DET
2004,81,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,LAL,SAS
2004,105,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,SAS,LAL
2004,94,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,SAC,MIN
2004,89,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,MIN,SAC
2004,80,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,IND,MIA
2004,91,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,MIA,IND
2004,95,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,NJN,DET
2004,80,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,DET,NJN
2004,94,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,MIA,IND
2004,81,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,IND,MIA
2004,95,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,LAL,SAS
2004,85,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,SAS,LAL
2004,98,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,SAC,MIN
2004,104,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,MIN,SAC
2004,85,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,30,75,58,44,9,10,2,12,12,3,56,56,23,50,73,5,R,10,10,11,NOH,MIA
2004,77,30,75,58,44,9,10,2,12,12,3,56,56,23,50,73,5,R,10,10,11,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,MIA,NOH
2004,78,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,NJN,DET
2004,56,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,DET,NJN
2004,89,30,75,58,44,9,10,2,12,12,3,56,56,23,50,73,5,R,10,10,11,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,MIA,NOH
2004,83,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,30,75,58,44,9,10,2,12,12,3,56,56,23,50,73,5,R,10,10,11,NOH,MIA
2004,78,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,SAS,LAL
2004,88,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,LAL,SAS
2004,91,79,22,54,78,19,2,5,11,4,7,3,9,22,63,45,R,4,8,1,5,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,MIN,DEN
2004,102,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,79,22,54,78,19,2,5,11,4,7,3,9,22,63,45,R,4,8,1,5,DEN,MIN
2004,83,30,75,58,44,9,10,2,12,12,3,56,56,23,50,73,5,R,10,10,11,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,MIA,NOH
2004,87,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,30,75,58,44,9,10,2,12,12,3,56,56,23,50,73,5,R,10,10,11,NOH,MIA
2004,118,16,69,43,27,61,5,8,R,R,10,2,43,9,19,53,5,7,8,7,6,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,SAC,DAL
2004,119,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,16,69,43,27,61,5,8,R,R,10,2,43,9,19,53,5,7,8,7,6,DAL,SAC
2004,77,82,32,5,13,38,1,R,3,3,1,87,34,29,29,71,3,5,5,5,3,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,DET,MIL
2004,91,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,82,32,5,13,38,1,R,3,3,1,87,34,29,29,71,3,5,5,5,3,MIL,DET
2004,97,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,85,7,85,73,35,R,4,4,2,6,93,72,18,16,6,18,16,5,11,1,HOU,LAL
2004,78,85,7,85,73,35,R,4,4,2,6,93,72,18,16,6,18,16,5,11,1,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,LAL,HOU
2004,85,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,30,75,58,44,9,10,2,12,12,3,56,56,23,50,73,5,R,10,10,11,NOH,MIA
2004,96,30,75,58,44,9,10,2,12,12,3,56,56,23,50,73,5,R,10,10,11,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,MIA,NOH
2004,82,79,22,54,78,19,2,5,11,4,7,3,9,22,63,45,R,4,8,1,5,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,MIN,DEN
2004,84,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,79,22,54,78,19,2,5,11,4,7,3,9,22,63,45,R,4,8,1,5,DEN,MIN
2004,92,16,69,43,27,61,5,8,R,R,10,2,43,9,19,53,5,7,8,7,6,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,SAC,DAL
2004,94,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,16,69,43,27,61,5,8,R,R,10,2,43,9,19,53,5,7,8,7,6,DAL,SAC
2004,92,82,32,5,13,38,1,R,3,3,1,87,34,29,29,71,3,5,5,5,3,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,DET,MIL
2004,109,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,82,32,5,13,38,1,R,3,3,1,87,34,29,29,71,3,5,5,5,3,MIL,DET
2004,110,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,8,79,78,28,47,2,R,R,2,3,60,47,34,76,37,10,2,3,1,3,MEM,SAS
2004,97,8,79,78,28,47,2,R,R,2,3,60,47,34,76,37,10,2,3,1,3,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,SAS,MEM
2004,92,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,85,7,85,73,35,R,4,4,2,6,93,72,18,16,6,18,16,5,11,1,HOU,LAL
2004,88,85,7,85,73,35,R,4,4,2,6,93,72,18,16,6,18,16,5,11,1,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,LAL,HOU
2004,100,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,33,36,10,30,45,10,9,10,7,5,62,2,50,25,24,7,7,7,10,5,NYK,NJN
2004,94,33,36,10,30,45,10,9,10,7,5,62,2,50,25,24,7,7,7,10,5,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,NJN,NYK
2004,75,33,27,57,66,39,10,4,2,4,6,77,45,21,3,14,R,R,5,5,3,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,IND,BOS
2004,90,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,33,27,57,66,39,10,4,2,4,6,77,45,21,3,14,R,R,5,5,3,BOS,IND
2004,77,30,75,58,44,9,10,2,12,12,3,56,56,23,50,73,5,R,10,10,11,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,MIA,NOH
2004,71,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,30,75,58,44,9,10,2,12,12,3,56,56,23,50,73,5,R,10,10,11,NOH,MIA
2004,104,16,69,43,27,61,5,8,R,R,10,2,43,9,19,53,5,7,8,7,6,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,SAC,DAL
2004,79,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,16,69,43,27,61,5,8,R,R,10,2,43,9,19,53,5,7,8,7,6,DAL,SAC
2004,86,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,79,22,54,78,19,2,5,11,4,7,3,9,22,63,45,R,4,8,1,5,DEN,MIN
2004,107,79,22,54,78,19,2,5,11,4,7,3,9,22,63,45,R,4,8,1,5,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,MIN,DEN
2004,95,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,82,32,5,13,38,1,R,3,3,1,87,34,29,29,71,3,5,5,5,3,MIL,DET
2004,85,82,32,5,13,38,1,R,3,3,1,87,34,29,29,71,3,5,5,5,3,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,DET,MIL
2004,91,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,85,7,85,73,35,R,4,4,2,6,93,72,18,16,6,18,16,5,11,1,HOU,LAL
2004,102,85,7,85,73,35,R,4,4,2,6,93,72,18,16,6,18,16,5,11,1,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,LAL,HOU
2004,108,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,33,27,57,66,39,10,4,2,4,6,77,45,21,3,14,R,R,5,5,3,BOS,IND
2004,85,33,27,57,66,39,10,4,2,4,6,77,45,21,3,14,R,R,5,5,3,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,IND,BOS
2004,95,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,8,79,78,28,47,2,R,R,2,3,60,47,34,76,37,10,2,3,1,3,MEM,SAS
2004,93,8,79,78,28,47,2,R,R,2,3,60,47,34,76,37,10,2,3,1,3,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,SAS,MEM
2004,81,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,33,36,10,30,45,10,9,10,7,5,62,2,50,25,24,7,7,7,10,5,NYK,NJN
2004,78,33,36,10,30,45,10,9,10,7,5,62,2,50,25,24,7,7,7,10,5,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,NJN,NYK
2004,81,79,22,54,78,19,2,5,11,4,7,3,9,22,63,45,R,4,8,1,5,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,MIN,DEN
2004,95,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,79,22,54,78,19,2,5,11,4,7,3,9,22,63,45,R,4,8,1,5,DEN,MIN
2004,93,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,30,75,58,44,9,10,2,12,12,3,56,56,23,50,73,5,R,10,10,11,NOH,MIA
2004,63,30,75,58,44,9,10,2,12,12,3,56,56,23,50,73,5,R,10,10,11,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,MIA,NOH
2004,88,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,82,32,5,13,38,1,R,3,3,1,87,34,29,29,71,3,5,5,5,3,MIL,DET
2004,92,82,32,5,13,38,1,R,3,3,1,87,34,29,29,71,3,5,5,5,3,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,DET,MIL
2004,81,33,36,10,30,45,10,9,10,7,5,62,2,50,25,24,7,7,7,10,5,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,NJN,NYK
2004,99,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,33,36,10,30,45,10,9,10,7,5,62,2,50,25,24,7,7,7,10,5,NYK,NJN
2004,90,33,27,57,66,39,10,4,2,4,6,77,45,21,3,14,R,R,5,5,3,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,IND,BOS
2004,103,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,33,27,57,66,39,10,4,2,4,6,77,45,21,3,14,R,R,5,5,3,BOS,IND
2004,83,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,16,69,43,27,61,5,8,R,R,10,2,43,9,19,53,5,7,8,7,6,DAL,SAC
2004,79,16,69,43,27,61,5,8,R,R,10,2,43,9,19,53,5,7,8,7,6,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,SAC,DAL
2004,87,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,8,79,78,28,47,2,R,R,2,3,60,47,34,76,37,10,2,3,1,3,MEM,SAS
2004,70,8,79,78,28,47,2,R,R,2,3,60,47,34,76,37,10,2,3,1,3,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,SAS,MEM
2004,84,85,7,85,73,35,R,4,4,2,6,93,72,18,16,6,18,16,5,11,1,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,LAL,HOU
2004,98,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,85,7,85,73,35,R,4,4,2,6,93,72,18,16,6,18,16,5,11,1,HOU,LAL
2004,106,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,79,22,54,78,19,2,5,11,4,7,3,9,22,63,45,R,4,8,1,5,DEN,MIN
2004,92,79,22,54,78,19,2,5,11,4,7,3,9,22,63,45,R,4,8,1,5,1,3,51,79,80,8,10,8,R,10,75,81,83,48,74,3,5,3,2,8,MIN,DEN
2004,79,30,75,58,44,9,10,2,12,12,3,56,56,23,50,73,5,R,10,10,11,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,MIA,NOH
2004,81,68,23,12,26,64,2,4,9,1,2,95,82,79,37,41,R,13,R,1,9,30,75,58,44,9,10,2,12,12,3,56,56,23,50,73,5,R,10,10,11,NOH,MIA
2004,105,16,69,43,27,61,5,8,R,R,10,2,43,9,19,53,5,7,8,7,6,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,SAC,DAL
2004,116,67,5,37,70,15,11,5,11,3,14,61,12,56,69,8,R,6,11,2,5,16,69,43,27,61,5,8,R,R,10,2,43,9,19,53,5,7,8,7,6,DAL,SAC
2004,82,82,32,5,13,38,1,R,3,3,1,87,34,29,29,71,3,5,5,5,3,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,DET,MIL
2004,108,94,27,86,72,41,2,4,11,6,13,35,6,11,19,16,7,6,4,1,1,82,32,5,13,38,1,R,3,3,1,87,34,29,29,71,3,5,5,5,3,MIL,DET
2004,88,33,27,57,66,39,10,4,2,4,6,77,45,21,3,14,R,R,5,5,3,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,IND,BOS
2004,104,57,44,60,35,4,6,12,1,4,7,52,71,82,21,82,4,2,R,5,6,33,27,57,66,39,10,4,2,4,6,77,45,21,3,14,R,R,5,5,3,BOS,IND
2004,107,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,33,36,10,30,45,10,9,10,7,5,62,2,50,25,24,7,7,7,10,5,NYK,NJN
2004,83,33,36,10,30,45,10,9,10,7,5,62,2,50,25,24,7,7,7,10,5,95,81,75,31,37,2,5,2,10,2,6,8,86,11,49,2,9,11,3,5,NJN,NYK
2004,74,8,79,78,28,47,2,R,R,2,3,60,47,34,76,37,10,2,3,1,3,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,SAS,MEM
2004,98,59,54,64,36,1,11,4,1,7,6,45,64,81,42,60,7,2,R,9,18,8,79,78,28,47,2,R,R,2,3,60,47,34,76,37,10,2,3,1,3,MEM,SAS
2004,72,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,85,7,85,73,35,R,4,4,2,6,93,72,18,16,6,18,16,5,11,1,HOU,LAL
2004,71,85,7,85,73,35,R,4,4,2,6,93,72,18,16,6,18,16,5,11,1,64,56,53,2,50,R,R,1,7,16,22,33,88,49,2,18,7,R,12,11,LAL,HOU
2003,88,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,14,54,88,34,34,1,5,1,9,1,12,5,91,86,33,2,8,8,1,11,NJN,SAS
2003,77,14,54,88,34,34,1,5,1,9,1,12,5,91,86,33,2,8,8,1,11,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,SAS,NJN
2003,93,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,14,54,88,34,34,1,5,1,9,1,12,5,91,86,33,2,8,8,1,11,NJN,SAS
2003,83,14,54,88,34,34,1,5,1,9,1,12,5,91,86,33,2,8,8,1,11,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,SAS,NJN
2003,76,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,14,54,88,34,34,1,5,1,9,1,12,5,91,86,33,2,8,8,1,11,NJN,SAS
2003,77,14,54,88,34,34,1,5,1,9,1,12,5,91,86,33,2,8,8,1,11,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,SAS,NJN
2003,79,14,54,88,34,34,1,5,1,9,1,12,5,91,86,33,2,8,8,1,11,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,SAS,NJN
2003,84,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,14,54,88,34,34,1,5,1,9,1,12,5,91,86,33,2,8,8,1,11,NJN,SAS
2003,87,14,54,88,34,34,1,5,1,9,1,12,5,91,86,33,2,8,8,1,11,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,SAS,NJN
2003,85,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,14,54,88,34,34,1,5,1,9,1,12,5,91,86,33,2,8,8,1,11,NJN,SAS
2003,101,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,14,54,88,34,34,1,5,1,9,1,12,5,91,86,33,2,8,8,1,11,NJN,SAS
2003,89,14,54,88,34,34,1,5,1,9,1,12,5,91,86,33,2,8,8,1,11,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,SAS,NJN
2003,78,94,60,70,48,26,9,14,2,5,9,1,7,11,100,81,4,6,7,7,3,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,SAS,DAL
2003,90,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,94,60,70,48,26,9,14,2,5,9,1,7,11,100,81,4,6,7,7,3,DAL,SAS
2003,91,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,94,60,70,48,26,9,14,2,5,9,1,7,11,100,81,4,6,7,7,3,DAL,SAS
2003,103,94,60,70,48,26,9,14,2,5,9,1,7,11,100,81,4,6,7,7,3,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,SAS,DAL
2003,102,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,94,60,70,48,26,9,14,2,5,9,1,7,11,100,81,4,6,7,7,3,DAL,SAS
2003,95,94,60,70,48,26,9,14,2,5,9,1,7,11,100,81,4,6,7,7,3,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,SAS,DAL
2003,102,14,54,88,34,34,1,5,1,9,1,12,5,91,86,33,2,8,8,1,11,90,33,48,54,24,14,3,10,8,R,100,9,80,52,21,7,5,10,R,13,DET,NJN
2003,82,90,33,48,54,24,14,3,10,8,R,100,9,80,52,21,7,5,10,R,13,14,54,88,34,34,1,5,1,9,1,12,5,91,86,33,2,8,8,1,11,NJN,DET
2003,96,96,43,71,33,85,12,1,R,6,1,29,67,61,14,2,6,4,14,2,5,94,60,70,48,26,9,14,2,5,9,1,7,11,100,81,4,6,7,7,3,DAL,SAS
